Matricula,Secretaria,Codigo Lotação,Nome Lotação,Código Cargo,Verbas Fixas,Cargo Comissão / Função Gratificada,Produtividade,Hora Extra,Sucumbência,Eventual,Adic.Crg./ Local/Jorn.,Salário Atraso,Prêmio Férias,Licença Prêmio,13º Salário,Total Bruto,Deduções,Bruto c/ Deduções
376272,Administração,A0001,GABINETE DO SECRETARIO                  ,"95080 - AG.ADMINISTRATIVO               
", 636351, 424991, 000, 000, 000, 000, 000, 000, 000, 000, 000, 1061342, 000, 1061342
376841,Administração,A0001,GABINETE DO SECRETARIO                  ,"95010 - AG. APOIO OPERACIONAL           
", 188233, 207569, 000, 000, 000, 000, 36240, 000, 000, 000, 000, 432042, 000, 432042
377015,Administração,A0060,COORD. SET. DE PATRIMONIO               ,"95010 - AG. APOIO OPERACIONAL           
", 185439, 000, 000, 000, 000, 000, 000, 000, 61813, 000, 92720, 339972, 000, 339972
377856,Administração,A0005,COORD. SET. ADMINISTRATIVA              ,"95010 - AG. APOIO OPERACIONAL           
", 211479, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 211479, 000, 211479
378313,Administração,A0120,SETOR DE MANUTENCAO DE MAQUINAS         ,"95010 - AG. APOIO OPERACIONAL           
", 183826, 351012, 000, 000, 000, 000, 000, 000, 000, 000, 000, 534838, 000, 534838
380695,Administração,A0001,GABINETE DO SECRETARIO                  ,"95010 - AG. APOIO OPERACIONAL           
", 282806, 198343, 000, 000, 000, 000, 000, 000, 000, 000, 000, 481149, 000, 481149
381101,Administração,A0135,DEPTO. CENTRAL DE COMPRAS               ,"95080 - AG.ADMINISTRATIVO               
", 443417, 442437, 000, 000, 000, 000, 000, 000, 000, 000, 000, 885854, 000, 885854
382027,Administração,A0001,GABINETE DO SECRETARIO                  ,"95080 - AG.ADMINISTRATIVO               
", 1015888, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 1015888, 000, 1015888
436054,Administração,A0001,GABINETE DO SECRETARIO                  ,"95080 - AG.ADMINISTRATIVO               
", 472588, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 472588, 472588, 000
437433,Administração,A0135,DEPTO. CENTRAL DE COMPRAS               ,"95080 - AG.ADMINISTRATIVO               
", 717702, 285111, 000, 000, 000, 000, 000, 000, 000, 000, 000, 1002813, 000, 1002813
507989,Administração,A0100,SETOR DE CONTROLE DE TRANSPORTES        ,"95080 - AG.ADMINISTRATIVO               
", 1206743, 000, 000, 000, 000, 000, 86548, 000, 362385, 000, 543578, 2199254, 000, 2199254
596825,Administração,A0001,GABINETE DO SECRETARIO                  ,"95510 - PROCURADOR                      
", 1775629, 160134, 326972, 000, 243287, 000, 000, 000, 000, 000, 000, 2506022, 000, 2506022
647071,Administração,A0165,SETOR DE PUBLICACAO E REGISTRO          ,"95015 - AG. APOIO OPERACIONAL           
", 509321, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 509321, 000, 509321
651907,Administração,A0090,DEPTO. DE TRANSPORTES INTERNO           ,"95020 - AG.APOIO ADMINISTRATIVO         
", 320302, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 320302, 000, 320302
651940,Administração,A0060,COORD. SET. DE PATRIMONIO               ,"95015 - AG. APOIO OPERACIONAL           
", 309846, 000, 000, 000, 000, 000, 000, 2868, 000, 000, 000, 312714, 000, 312714
652024,Administração,A0135,DEPTO. CENTRAL DE COMPRAS               ,"95180 - AG.SUPORTE TECNICO              
", 1016530, 1052063, 000, 000, 000, 000, 000, 000, 000, 000, 000, 2068593, 000, 2068593
655465,Administração,A0025,DEPTO. ADMINISTRATIVO                   ,"95060 - TELEFONISTA                     
", 273336, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 273336, 000, 273336
656453,Administração,A0140,COORD. SET. DE ALMOXARIFADO CENTRAL     ,"95010 - AG. APOIO OPERACIONAL           
", 282630, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 282630, 000, 282630
673390,Administração,A0060,COORD. SET. DE PATRIMONIO               ,"95015 - AG. APOIO OPERACIONAL           
", 299182, 000, 000, 000, 000, 000, 000, 000, 99727, 000, 149591, 548500, 000, 548500
673773,Administração,A0165,SETOR DE PUBLICACAO E REGISTRO          ,"95015 - AG. APOIO OPERACIONAL           
", 296266, 366518, 000, 000, 000, 000, 000, 000, 000, 000, 000, 662784, 000, 662784
732095,Administração,A0026,COORD. SET. DE PLANEJAMENTO             ,"95180 - AG.SUPORTE TECNICO              
", 724538, 000, 000, 000, 000, 000, 000, 000, 217579, 000, 326369, 1268486, 000, 1268486
744743,Administração,A0110,SETOR DE ADMINISTRACAO                  ,"95020 - AG.APOIO ADMINISTRATIVO         
", 573935, 000, 000, 000, 000, 000, 36240, 6592, 000, 000, 000, 616767, 000, 616767
770540,Administração,A0100,SETOR DE CONTROLE DE TRANSPORTES        ,"95070 - COND.VEICULOS MAQUINAS          
", 746568, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 746568, 000, 746568
815179,Administração,A0095,COORD. SET. DE OPERACOES                ,"14001 - BORRACHEIRO                     
", 500800, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 500800, 000, 500800
848620,Administração,A0060,COORD. SET. DE PATRIMONIO               ,"95080 - AG.ADMINISTRATIVO               
", 756829, 417703, 000, 000, 000, 000, 000, 000, 000, 000, 000, 1174532, 000, 1174532
861430,Administração,A0100,SETOR DE CONTROLE DE TRANSPORTES        ,"95020 - AG.APOIO ADMINISTRATIVO         
", 388462, 305438, 000, 000, 000, 000, 114961, 000, 000, 000, 000, 808861, 000, 808861
867870,Administração,A0125,SETOR DE MANUTENCAO DE VEICULOS         ,"16011 - MECANICO DE VEICULOS            
", 405415, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 405415, 000, 405415
872970,Administração,A0090,DEPTO. DE TRANSPORTES INTERNO           ,"95260 - TECNICO CONTABILIDADE           
", 1430455, 000, 000, 000, 000, 000, 106106, 000, 000, 000, 000, 1536561, 000, 1536561
877220,Administração,A0095,COORD. SET. DE OPERACOES                ,"95010 - AG. APOIO OPERACIONAL           
", 357628, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 357628, 000, 357628
877239,Administração,A0095,COORD. SET. DE OPERACOES                ,"95080 - AG.ADMINISTRATIVO               
", 739487, 397785, 000, 000, 000, 000, 000, 000, 000, 000, 000, 1137272, 000, 1137272
882020,Administração,A0125,SETOR DE MANUTENCAO DE VEICULOS         ,"16011 - MECANICO DE VEICULOS            
", 367074, 305438, 000, 000, 000, 000, 27174, 000, 000, 000, 000, 699686, 000, 699686
893463,Administração,A0145,SETOR DE ARMAZENAGEM E ESTOCAGEM        ,"95080 - AG.ADMINISTRATIVO               
", 421266, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 421266, 000, 421266
896446,Administração,A0135,DEPTO. CENTRAL DE COMPRAS               ,"95180 - AG.SUPORTE TECNICO              
", 897294, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 897294, 000, 897294
904651,Administração,A0100,SETOR DE CONTROLE DE TRANSPORTES        ,"95010 - AG. APOIO OPERACIONAL           
", 364418, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 364418, 000, 364418
905321,Administração,A0001,GABINETE DO SECRETARIO                  ,"95080 - AG.ADMINISTRATIVO               
", 1194618, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 1194618, 000, 1194618
910740,Administração,A0001,GABINETE DO SECRETARIO                  ,"95070 - COND.VEICULOS MAQUINAS          
", 509227, 239868, 000, 000, 000, 000, 000, 000, 000, 000, 000, 749095, 000, 749095
912255,Administração,A0001,GABINETE DO SECRETARIO                  ,"95060 - TELEFONISTA                     
", 529087, 004, 000, 000, 000, 000, 000, 000, 000, 000, 000, 529091, 000, 529091
918091,Administração,A0001,GABINETE DO SECRETARIO                  ,"95080 - AG.ADMINISTRATIVO               
", 1933834, 426198, 000, 000, 000, 000, 000, 000, 000, 000, 000, 2360032, 35424, 2324608
925144,Administração,A0090,DEPTO. DE TRANSPORTES INTERNO           ,"16011 - MECANICO DE VEICULOS            
", 538262, 000, 000, 000, 000, 000, 27174, 000, 000, 000, 000, 565436, 000, 565436
926728,Administração,A0140,COORD. SET. DE ALMOXARIFADO CENTRAL     ,"95180 - AG.SUPORTE TECNICO              
", 1124582, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 1124582, 000, 1124582
931829,Administração,A0005,COORD. SET. ADMINISTRATIVA              ,"95180 - AG.SUPORTE TECNICO              
", 602708, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 602708, 000, 602708
933520,Administração,A0025,DEPTO. ADMINISTRATIVO                   ,"95060 - TELEFONISTA                     
", 290642, 000, 000, 000, 000, 000, 000, 3291, 000, 000, 000, 293933, 000, 293933
940704,Administração,A0060,COORD. SET. DE PATRIMONIO               ,"95180 - AG.SUPORTE TECNICO              
", 1391571, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 1391571, 000, 1391571
942731,Administração,A0061,SETOR DE PATRIMONIO MOBILIARIO          ,"13201 - TAPECEIRO                       
", 282890, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 282890, 000, 282890
945269,Administração,A0061,SETOR DE PATRIMONIO MOBILIARIO          ,"95010 - AG. APOIO OPERACIONAL           
", 281013, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 281013, 000, 281013
946265,Administração,A0001,GABINETE DO SECRETARIO                  ,"95290 - ADMINISTRADOR                   
", 2168488, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 2168488, 000, 2168488
947750,Administração,A0110,SETOR DE ADMINISTRACAO                  ,"95020 - AG.APOIO ADMINISTRATIVO         
", 354931, 317026, 000, 000, 000, 000, 113883, 000, 223986, 000, 335979, 1345805, 000, 1345805
948080,Administração,A0025,DEPTO. ADMINISTRATIVO                   ,"95080 - AG.ADMINISTRATIVO               
", 403552, 138371, 000, 000, 000, 000, 000, 000, 000, 000, 000, 541923, 000, 541923
948942,Administração,A0135,DEPTO. CENTRAL DE COMPRAS               ,"95080 - AG.ADMINISTRATIVO               
", 640791, 649954, 000, 000, 000, 000, 000, 000, 000, 000, 000, 1290745, 000, 1290745
949086,Administração,A0001,GABINETE DO SECRETARIO                  ,"95080 - AG.ADMINISTRATIVO               
", 930689, 000, 000, 000, 000, 000, 27174, 000, 000, 000, 000, 957863, 000, 957863
951927,Administração,A0001,GABINETE DO SECRETARIO                  ,"95080 - AG.ADMINISTRATIVO               
", 1985744, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 1985744, 000, 1985744
952907,Administração,A0120,SETOR DE MANUTENCAO DE MAQUINAS         ,"95010 - AG. APOIO OPERACIONAL           
", 248603, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 248603, 000, 248603
954829,Administração,A0150,SETOR DE CONTROLE CONTABIL              ,"95080 - AG.ADMINISTRATIVO               
", 841835, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 841835, 000, 841835
955663,Administração,A0150,SETOR DE CONTROLE CONTABIL              ,"95010 - AG. APOIO OPERACIONAL           
", 266001, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 266001, 000, 266001
956767,Administração,A0140,COORD. SET. DE ALMOXARIFADO CENTRAL     ,"95180 - AG.SUPORTE TECNICO              
", 801990, 393542, 000, 000, 000, 000, 000, 000, 000, 000, 000, 1195532, 000, 1195532
957380,Administração,A0060,COORD. SET. DE PATRIMONIO               ,"95080 - AG.ADMINISTRATIVO               
", 920452, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 920452, 000, 920452
958930,Administração,A0129,SETOR DE SUPRIMENTOS                    ,"95070 - COND.VEICULOS MAQUINAS          
", 1192913, 269152, 000, 000, 000, 000, 000, 000, 472402, 000, 708603, 2643070, 000, 2643070
959057,Administração,A0145,SETOR DE ARMAZENAGEM E ESTOCAGEM        ,"95080 - AG.ADMINISTRATIVO               
", 493115, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 493115, 000, 493115
959162,Administração,A0100,SETOR DE CONTROLE DE TRANSPORTES        ,"95070 - COND.VEICULOS MAQUINAS          
", 636325, 000, 000, 000, 000, 000, 000, 8327, 000, 000, 000, 644652, 000, 644652
960560,Administração,A0095,COORD. SET. DE OPERACOES                ,"18011 - TORNEIRO MECANICO               
", 482492, 000, 000, 000, 000, 000, 27174, 000, 000, 000, 000, 509666, 000, 509666
962023,Administração,A0095,COORD. SET. DE OPERACOES                ,"16011 - MECANICO DE VEICULOS            
", 396082, 55352, 000, 000, 000, 000, 27174, 000, 000, 000, 000, 478608, 000, 478608
962481,Administração,A0135,DEPTO. CENTRAL DE COMPRAS               ,"95080 - AG.ADMINISTRATIVO               
", 930165, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 930165, 000, 930165
966703,Administração,A0145,SETOR DE ARMAZENAGEM E ESTOCAGEM        ,"95080 - AG.ADMINISTRATIVO               
", 395241, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 395241, 000, 395241
977136,Administração,A0025,DEPTO. ADMINISTRATIVO                   ,"95060 - TELEFONISTA                     
", 339318, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 339318, 000, 339318
978760,Administração,A0025,DEPTO. ADMINISTRATIVO                   ,"95060 - TELEFONISTA                     
", 320298, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 320298, 000, 320298
998877,Administração,A0135,DEPTO. CENTRAL DE COMPRAS               ,"95080 - AG.ADMINISTRATIVO               
", 877331, 180756, 000, 000, 000, 000, 000, 000, 000, 000, 000, 1058087, 000, 1058087
1020706,Administração,A0135,DEPTO. CENTRAL DE COMPRAS               ,"95080 - AG.ADMINISTRATIVO               
", 408658, 657949, 000, 000, 000, 000, 000, 000, 000, 000, 000, 1066607, 000, 1066607
1025899,Administração,A0135,DEPTO. CENTRAL DE COMPRAS               ,"97011 - PROFESSOR PEB I                 
", 820007, 190119, 000, 000, 000, 000, 000, 000, 000, 000, 000, 1010126, 000, 1010126
1076000,Administração,A0135,DEPTO. CENTRAL DE COMPRAS               ,"95020 - AG.APOIO ADMINISTRATIVO         
", 260989, 737288, 000, 000, 000, 000, 000, 000, 000, 000, 000, 998277, 000, 998277
1080440,Administração,A0135,DEPTO. CENTRAL DE COMPRAS               ,"95080 - AG.ADMINISTRATIVO               
", 297873, 665700, 000, 000, 000, 000, 000, 000, 321191, 000, 481787, 1766551, 000, 1766551
1083155,Administração,A0135,DEPTO. CENTRAL DE COMPRAS               ,"95510 - PROCURADOR                      
", 956173, 503249, 326972, 000, 243287, 000, 000, 000, 000, 000, 000, 2029681, 000, 2029681
1083538,Administração,A0025,DEPTO. ADMINISTRATIVO                   ,"95510 - PROCURADOR                      
", 863665, 612400, 326972, 000, 243287, 000, 000, 000, 000, 000, 000, 2046324, 000, 2046324
1084178,Administração,A0061,SETOR DE PATRIMONIO MOBILIARIO          ,"95010 - AG. APOIO OPERACIONAL           
", 534206, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 534206, 000, 534206
1088009,Administração,A0020,SETOR DE RECURSOS HUMANOS               ,"95080 - AG.ADMINISTRATIVO               
", 286763, 258490, 000, 000, 000, 000, 000, 000, 000, 000, 000, 545253, 000, 545253
1088254,Administração,A0135,DEPTO. CENTRAL DE COMPRAS               ,"95370 - ECONOMISTA                      
", 629665, 331403, 000, 000, 000, 000, 000, 000, 000, 000, 000, 961068, 000, 961068
1088475,Administração,A0025,DEPTO. ADMINISTRATIVO                   ,"95080 - AG.ADMINISTRATIVO               
", 731751, 15257, 000, 000, 000, 000, 000, 000, 000, 000, 000, 747008, 000, 747008
1088890,Administração,A0060,COORD. SET. DE PATRIMONIO               ,"95010 - AG. APOIO OPERACIONAL           
", 189385, 000, 000, 000, 000, 000, 000, 252348, 000, 000, 000, 441733, 000, 441733
1089013,Administração,A0135,DEPTO. CENTRAL DE COMPRAS               ,"95020 - AG.APOIO ADMINISTRATIVO         
", 205858, 747860, 000, 000, 000, 000, 000, 000, 000, 000, 000, 953718, 000, 953718
1089510,Administração,A0095,COORD. SET. DE OPERACOES                ,"95010 - AG. APOIO OPERACIONAL           
", 172413, 138371, 000, 000, 000, 000, 000, 000, 000, 000, 000, 310784, 000, 310784
1102443,Administração,A0160,SETOR DE GESTAO MAT. SERV. USO COMUM    ,"95020 - AG.APOIO ADMINISTRATIVO         
", 396341, 163964, 000, 000, 000, 000, 000, 000, 000, 000, 000, 560305, 000, 560305
1115936,Administração,A0001,GABINETE DO SECRETARIO                  ,"95020 - AG.APOIO ADMINISTRATIVO         
", 236063, 276758, 000, 000, 000, 000, 000, 000, 000, 000, 000, 512821, 000, 512821
1183761,Administração,A0165,SETOR DE PUBLICACAO E REGISTRO          ,"90023 - ASSESSOR(A) DEPART. IV          
", 454009, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 454009, 000, 454009
1183923,Administração,A0001,GABINETE DO SECRETARIO                  ,"90028 - ASSESSOR(A) DEPART. IX          
", 822633, 000, 000, 000, 000, 000, 000, 000, 137106, 000, 000, 959739, 000, 959739
1195646,Administração,A0060,COORD. SET. DE PATRIMONIO               ,"90020 - ASSESSOR(A) DEPART. I           
", 273875, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 273875, 000, 273875
1250981,Administração,A0090,DEPTO. DE TRANSPORTES INTERNO           ,"90028 - ASSESSOR(A) DEPART. IX          
", 761697, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 761697, 000, 761697
1252585,Administração,A0090,DEPTO. DE TRANSPORTES INTERNO           ,"90523 - ASSESSOR(A) SETORIAL IX         
", 302621, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 302621, 000, 302621
1252712,Administração,A0090,DEPTO. DE TRANSPORTES INTERNO           ,"90026 - ASSESSOR(A) DEPART. VII         
", 579595, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 579595, 000, 579595
1273892,Administração,A0135,DEPTO. CENTRAL DE COMPRAS               ,"95080 - AG.ADMINISTRATIVO               
", 242580, 684412, 000, 000, 000, 000, 000, 000, 000, 000, 000, 926992, 000, 926992
1276999,Administração,A0060,COORD. SET. DE PATRIMONIO               ,"95080 - AG.ADMINISTRATIVO               
", 242580, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 242580, 000, 242580
1280937,Administração,A0135,DEPTO. CENTRAL DE COMPRAS               ,"95080 - AG.ADMINISTRATIVO               
", 242580, 69178, 000, 000, 000, 000, 000, 000, 000, 000, 000, 311758, 000, 311758
1281038,Administração,A0001,GABINETE DO SECRETARIO                  ,"95080 - AG.ADMINISTRATIVO               
", 242580, 276758, 000, 000, 000, 000, 000, 000, 86556, 000, 259669, 865563, 000, 865563
1281178,Administração,A0001,GABINETE DO SECRETARIO                  ,"95170 - AG.SUPORTE TECNOLOGIAS          
", 279903, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 279903, 000, 279903
1281216,Administração,A0001,GABINETE DO SECRETARIO                  ,"95080 - AG.ADMINISTRATIVO               
", 242580, 276758, 000, 000, 000, 000, 000, 000, 173112, 000, 259669, 952119, 000, 952119
1281410,Administração,A0135,DEPTO. CENTRAL DE COMPRAS               ,"95080 - AG.ADMINISTRATIVO               
", 242580, 69178, 000, 000, 000, 000, 000, 000, 000, 000, 000, 311758, 000, 311758
1281640,Administração,A0025,DEPTO. ADMINISTRATIVO                   ,"95080 - AG.ADMINISTRATIVO               
", 242580, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 242580, 000, 242580
1282271,Administração,A0135,DEPTO. CENTRAL DE COMPRAS               ,"90523 - ASSESSOR(A) SETORIAL IX         
", 302621, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 302621, 000, 302621
1282743,Administração,A0001,GABINETE DO SECRETARIO                  ,"95510 - PROCURADOR                      
", 821049, 000, 326972, 000, 243287, 000, 000, 000, 000, 000, 000, 1391308, 000, 1391308
1283367,Administração,A0025,DEPTO. ADMINISTRATIVO                   ,"95494 - ENGENHEIRO                      
", 769641, 000, 115787, 000, 000, 000, 000, 000, 000, 000, 000, 885428, 000, 885428
1283553,Administração,A0025,DEPTO. ADMINISTRATIVO                   ,"95497 - ENGENHEIRO                      
", 681098, 000, 204329, 000, 000, 000, 000, 000, 000, 000, 000, 885427, 000, 885427
1284860,Administração,A0001,GABINETE DO SECRETARIO                  ,"90025 - ASSESSOR(A) DEPART. VI          
", 505392, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 505392, 000, 505392
1287630,Administração,A0025,DEPTO. ADMINISTRATIVO                   ,"95080 - AG.ADMINISTRATIVO               
", 242580, 000, 000, 000, 000, 000, 000, 000, 40430, 000, 000, 283010, 000, 283010
1288814,Administração,A0090,DEPTO. DE TRANSPORTES INTERNO           ,"90024 - ASSESSOR(A) DEPART. V           
", 440936, 000, 000, 000, 000, 000, 27174, 000, 000, 000, 000, 468110, 000, 468110
1289217,Administração,A0001,GABINETE DO SECRETARIO                  ,"95510 - PROCURADOR                      
", 746408, 000, 326972, 000, 243287, 000, 000, 000, 000, 000, 000, 1316667, 000, 1316667
1289527,Administração,A0090,DEPTO. DE TRANSPORTES INTERNO           ,"90004 - DIRETOR(A) DE DEPARTAMENTO      
", 1370001, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 1370001, 000, 1370001
1304992,Administração,A0001,GABINETE DO SECRETARIO                  ,"90700 - ESTAGIARIO ADMINISTRACAO        
", 111167, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 111167, 000, 111167
1305204,Administração,A0061,SETOR DE PATRIMONIO MOBILIARIO          ,"90800 - ESTAGIARIO TEC. ADMINISTRACAO   
", 88000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 88000, 000, 88000
1306952,Administração,A0025,DEPTO. ADMINISTRATIVO                   ,"90700 - ESTAGIARIO ADMINISTRACAO        
", 111167, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 111167, 000, 111167
1312898,Administração,A0025,DEPTO. ADMINISTRATIVO                   ,"90701 - ESTAGIARIO ANALISE SIST/C.COMP  
", 111167, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 111167, 000, 111167
1313835,Administração,A0005,COORD. SET. ADMINISTRATIVA              ,"90700 - ESTAGIARIO ADMINISTRACAO        
", 111167, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 111167, 000, 111167
1315510,Administração,A0135,DEPTO. CENTRAL DE COMPRAS               ,"95080 - AG.ADMINISTRATIVO               
", 242580, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 242580, 000, 242580
1315536,Administração,A0135,DEPTO. CENTRAL DE COMPRAS               ,"95080 - AG.ADMINISTRATIVO               
", 242580, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 242580, 000, 242580
1315544,Administração,A0135,DEPTO. CENTRAL DE COMPRAS               ,"95080 - AG.ADMINISTRATIVO               
", 242580, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 242580, 000, 242580
1315560,Administração,A0135,DEPTO. CENTRAL DE COMPRAS               ,"95080 - AG.ADMINISTRATIVO               
", 242580, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 242580, 000, 242580
1315803,Administração,A0135,DEPTO. CENTRAL DE COMPRAS               ,"95080 - AG.ADMINISTRATIVO               
", 242580, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 242580, 000, 242580
1315820,Administração,A0135,DEPTO. CENTRAL DE COMPRAS               ,"95080 - AG.ADMINISTRATIVO               
", 242580, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 242580, 000, 242580
1318381,Administração,A0001,GABINETE DO SECRETARIO                  ,"90709 - ESTAGIARIO DIREITO              
", 111167, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 111167, 000, 111167
1319035,Administração,A0025,DEPTO. ADMINISTRATIVO                   ,"90700 - ESTAGIARIO ADMINISTRACAO        
", 111167, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 111167, 000, 111167
1319370,Administração,A0025,DEPTO. ADMINISTRATIVO                   ,"90700 - ESTAGIARIO ADMINISTRACAO        
", 111167, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 111167, 000, 111167
1324314,Administração,A0005,COORD. SET. ADMINISTRATIVA              ,"90700 - ESTAGIARIO ADMINISTRACAO        
", 111167, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 111167, 000, 111167
1324373,Administração,A0025,DEPTO. ADMINISTRATIVO                   ,"90700 - ESTAGIARIO ADMINISTRACAO        
", 111167, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 111167, 000, 111167
1324381,Administração,A0001,GABINETE DO SECRETARIO                  ,"90709 - ESTAGIARIO DIREITO              
", 111167, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 111167, 000, 111167
