Matricula,Secretaria,Codigo Lotação,Nome Lotação,Código Cargo,Verbas Fixas,Cargo Comissão / Função Gratificada,Produtividade,Hora Extra,Sucumbência,Eventual,Adic.Crg./ Local/Jorn.,Salário Atraso,Prêmio Férias,Licença Prêmio,13º Salário,Total Bruto,Deduções,Bruto c/ Deduções
732095,Administração,A0026,COORD. SET. DE PLANEJAMENTO             ,95180 - AG.SUPORTE TECNICO, 724538, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 724538, 000, 724538
744743,Administração,A0110,SETOR DE ADMINISTRACAO                  ,95020 - AG.APOIO ADMINISTRATIVO, 573210, 000, 000, 000, 000, 000, 36240, 000, 000, 000, 000, 609450, 000, 609450
815179,Administração,A0095,COORD. SET. DE OPERACOES                ,14001 - BORRACHEIRO, 504060, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 504060, 000, 504060
826308,Administração,A0090,DEPTO. DE TRANSPORTES INTERNO           ,95070 - COND.VEICULOS MAQUINAS, 683815, 000, 246522, 000, 000, 000, 000, 000, 000, 000, 000, 930337, 000, 930337
848620,Administração,A0060,COORD. SET. DE PATRIMONIO               ,95080 - AG.ADMINISTRATIVO, 761820, 417703, 000, 000, 000, 000, 000, 000, 000, 000, 000, 1179523, 000, 1179523
861430,Administração,A0100,SETOR DE CONTROLE DE TRANSPORTES        ,95020 - AG.APOIO ADMINISTRATIVO, 390531, 305438, 000, 000, 000, 000, 114884, 000, 115995, 000, 000, 926848, 000, 926848
867870,Administração,A0125,SETOR DE MANUTENCAO DE VEICULOS         ,16011 - MECANICO DE VEICULOS, 407484, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 407484, 000, 407484
872970,Administração,A0090,DEPTO. DE TRANSPORTES INTERNO           ,95260 - TECNICO CONTABILIDADE, 1430458, 000, 000, 000, 000, 000, 110880, 000, 000, 000, 000, 1541338, 000, 1541338
877239,Administração,A0095,COORD. SET. DE OPERACOES                ,95080 - AG.ADMINISTRATIVO, 794566, 426198, 000, 000, 000, 000, 000, 000, 000, 000, 000, 1220764, 000, 1220764
882020,Administração,A0125,SETOR DE MANUTENCAO DE VEICULOS         ,16011 - MECANICO DE VEICULOS, 367074, 305438, 000, 000, 000, 000, 000, 000, 000, 000, 000, 672512, 000, 672512
893463,Administração,A0145,SETOR DE ARMAZENAGEM E ESTOCAGEM        ,95080 - AG.ADMINISTRATIVO, 424121, 000, 000, 000, 000, 000, 18113, 000, 000, 000, 000, 442234, 000, 442234
904651,Administração,A0100,SETOR DE CONTROLE DE TRANSPORTES        ,95010 - AG. APOIO OPERACIONAL, 364418, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 364418, 000, 364418
905321,Administração,A0001,GABINETE DO SECRETARIO                  ,95080 - AG.ADMINISTRATIVO, 1336147, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 1336147, 000, 1336147
910740,Administração,A0090,DEPTO. DE TRANSPORTES INTERNO           ,95070 - COND.VEICULOS MAQUINAS, 469250, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 469250, 000, 469250
912255,Administração,A0025,DEPTO. ADMINISTRATIVO                   ,95060 - TELEFONISTA, 529087, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 529087, 000, 529087
914150,Administração,A0090,DEPTO. DE TRANSPORTES INTERNO           ,95070 - COND.VEICULOS MAQUINAS, 505824, 46127, 000, 000, 000, 000, 000, 000, 000, 000, 000, 551951, 000, 551951
918091,Administração,A0026,COORD. SET. DE PLANEJAMENTO             ,95080 - AG.ADMINISTRATIVO, 2211840, 127859, 000, 000, 000, 000, 000, 000, 000, 000, 000, 2339699, 15090, 2324609
926728,Administração,A0140,COORD. SET. DE ALMOXARIFADO CENTRAL     ,95180 - AG.SUPORTE TECNICO, 1132249, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 1132249, 000, 1132249
931829,Administração,A0005,COORD. SET. ADMINISTRATIVA              ,95180 - AG.SUPORTE TECNICO, 607646, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 607646, 000, 607646
933520,Administração,A0025,DEPTO. ADMINISTRATIVO                   ,95060 - TELEFONISTA, 290642, 000, 000, 000, 000, 000, 000, 000, 48440, 000, 000, 339082, 000, 339082
940704,Administração,A0060,COORD. SET. DE PATRIMONIO               ,95180 - AG.SUPORTE TECNICO, 1401125, 000, 000, 000, 000, 000, 000, 000, 420758, 000, 000, 1821883, 000, 1821883
942731,Administração,A0061,SETOR DE PATRIMONIO MOBILIARIO          ,13201 - TAPECEIRO, 296556, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 296556, 000, 296556
946265,Administração,A0001,GABINETE DO SECRETARIO                  ,95290 - ADMINISTRADOR, 2168488, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 2168488, 000, 2168488
947750,Administração,A0110,SETOR DE ADMINISTRACAO                  ,95020 - AG.APOIO ADMINISTRATIVO, 492309, 179648, 000, 000, 000, 000, 114653, 000, 000, 000, 000, 786610, 000, 786610
948942,Administração,A0135,DEPTO. CENTRAL DE COMPRAS               ,95080 - AG.ADMINISTRATIVO, 640791, 649954, 000, 000, 000, 000, 000, 000, 000, 000, 000, 1290745, 000, 1290745
949086,Administração,A0060,COORD. SET. DE PATRIMONIO               ,95080 - AG.ADMINISTRATIVO, 937167, 000, 000, 000, 000, 000, 36240, 19434, 000, 000, 000, 992841, 000, 992841
952907,Administração,A0120,SETOR DE MANUTENCAO DE MAQUINAS         ,95010 - AG. APOIO OPERACIONAL, 265556, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 265556, 000, 265556
954829,Administração,A0150,SETOR DE CONTROLE CONTABIL              ,95080 - AG.ADMINISTRATIVO, 841835, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 841835, 000, 841835
955663,Administração,A0150,SETOR DE CONTROLE CONTABIL              ,95010 - AG. APOIO OPERACIONAL, 267758, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 267758, 000, 267758
956767,Administração,A0140,COORD. SET. DE ALMOXARIFADO CENTRAL     ,95180 - AG.SUPORTE TECNICO, 801990, 393542, 000, 000, 000, 000, 000, 000, 000, 000, 000, 1195532, 000, 1195532
957380,Administração,A0060,COORD. SET. DE PATRIMONIO               ,95080 - AG.ADMINISTRATIVO, 926814, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 926814, 000, 926814
958930,Administração,A0129,SETOR DE SUPRIMENTOS                    ,95070 - COND.VEICULOS MAQUINAS, 1192913, 269152, 000, 000, 000, 000, 000, 000, 000, 000, 000, 1462065, 000, 1462065
959057,Administração,A0145,SETOR DE ARMAZENAGEM E ESTOCAGEM        ,95080 - AG.ADMINISTRATIVO, 496190, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 496190, 000, 496190
959162,Administração,A0100,SETOR DE CONTROLE DE TRANSPORTES        ,95070 - COND.VEICULOS MAQUINAS, 636325, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 636325, 000, 636325
960560,Administração,A0095,COORD. SET. DE OPERACOES                ,18011 - TORNEIRO MECANICO, 406322, 78410, 000, 000, 000, 000, 36240, 000, 000, 000, 000, 520972, 000, 520972
962023,Administração,A0095,COORD. SET. DE OPERACOES                ,16011 - MECANICO DE VEICULOS, 407212, 55352, 000, 000, 000, 000, 36240, 8347, 000, 000, 000, 507151, 000, 507151
962481,Administração,A0135,DEPTO. CENTRAL DE COMPRAS               ,95080 - AG.ADMINISTRATIVO, 936550, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 936550, 000, 936550
964387,Administração,A0090,DEPTO. DE TRANSPORTES INTERNO           ,95070 - COND.VEICULOS MAQUINAS, 567235, 4582, 000, 000, 000, 000, 000, 000, 000, 000, 000, 571817, 000, 571817
966703,Administração,A0145,SETOR DE ARMAZENAGEM E ESTOCAGEM        ,95080 - AG.ADMINISTRATIVO, 398011, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 398011, 000, 398011
978760,Administração,A0025,DEPTO. ADMINISTRATIVO                   ,95060 - TELEFONISTA, 320299, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 320299, 000, 320299
998877,Administração,A0135,DEPTO. CENTRAL DE COMPRAS               ,95080 - AG.ADMINISTRATIVO, 884110, 180756, 000, 000, 000, 000, 000, 000, 000, 000, 000, 1064866, 000, 1064866
1020706,Administração,A0135,DEPTO. CENTRAL DE COMPRAS               ,95080 - AG.ADMINISTRATIVO, 408658, 657949, 000, 000, 000, 000, 000, 000, 000, 000, 000, 1066607, 000, 1066607
1025899,Administração,A0135,DEPTO. CENTRAL DE COMPRAS               ,97011 - PROFESSOR PEB I, 643471, 366657, 000, 000, 000, 000, 000, 000, 168355, 000, 000, 1178483, 000, 1178483
1063995,Administração,A0001,GABINETE DO SECRETARIO                  ,95510 - PROCURADOR, 901284, 000, 560524, 000, 667365, 000, 000, 000, 000, 000, 000, 2129173, 000, 2129173
1076000,Administração,A0135,DEPTO. CENTRAL DE COMPRAS               ,95020 - AG.APOIO ADMINISTRATIVO, 294503, 737288, 000, 000, 000, 000, 000, 000, 000, 000, 000, 1031791, 000, 1031791
1080440,Administração,A0135,DEPTO. CENTRAL DE COMPRAS               ,95080 - AG.ADMINISTRATIVO, 300486, 665700, 000, 000, 000, 000, 000, 5225, 000, 000, 000, 971411, 000, 971411
1083155,Administração,A0001,GABINETE DO SECRETARIO                  ,95510 - PROCURADOR, 1467809, 000, 560524, 000, 667365, 000, 000, 16774, 000, 000, 000, 2712472, 000, 2712472
1083538,Administração,A0025,DEPTO. ADMINISTRATIVO                   ,95510 - PROCURADOR, 863665, 612400, 560524, 000, 667365, 000, 000, 000, 000, 000, 000, 2703954, 000, 2703954
1084178,Administração,A0061,SETOR DE PATRIMONIO MOBILIARIO          ,95010 - AG. APOIO OPERACIONAL, 178682, 355524, 000, 000, 000, 000, 000, 000, 000, 000, 000, 534206, 000, 534206
1088009,Administração,A0020,SETOR DE RECURSOS HUMANOS               ,95080 - AG.ADMINISTRATIVO, 289301, 258490, 000, 000, 000, 000, 000, 000, 000, 000, 000, 547791, 000, 547791
1088254,Administração,A0135,DEPTO. CENTRAL DE COMPRAS               ,95370 - ECONOMISTA, 629665, 165701, 000, 000, 000, 000, 000, 000, 000, 000, 000, 795366, 000, 795366
1088475,Administração,A0025,DEPTO. ADMINISTRATIVO                   ,95080 - AG.ADMINISTRATIVO, 365586, 381422, 000, 000, 000, 000, 000, 000, 000, 000, 000, 747008, 000, 747008
1088890,Administração,A0060,COORD. SET. DE PATRIMONIO               ,95010 - AG. APOIO OPERACIONAL, 189385, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 189385, 000, 189385
1089013,Administração,A0135,DEPTO. CENTRAL DE COMPRAS               ,95020 - AG.APOIO ADMINISTRATIVO, 205858, 747860, 000, 000, 000, 000, 000, 000, 000, 000, 000, 953718, 000, 953718
1089510,Administração,A0095,COORD. SET. DE OPERACOES                ,95010 - AG. APOIO OPERACIONAL, 172413, 138371, 000, 000, 000, 000, 000, 000, 000, 000, 000, 310784, 000, 310784
1102443,Administração,A0160,SETOR DE GESTAO MAT. SERV. USO COMUM    ,95020 - AG.APOIO ADMINISTRATIVO, 234220, 327928, 000, 000, 000, 000, 000, 5530, 000, 000, 000, 567678, 000, 567678
1115936,Administração,A0001,GABINETE DO SECRETARIO                  ,95020 - AG.APOIO ADMINISTRATIVO, 514665, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 514665, 000, 514665
1183761,Administração,A0165,SETOR DE PUBLICACAO E REGISTRO          ,90023 - ASSESSOR(A) DEPART. IV, 454009, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 454009, 000, 454009
1183923,Administração,A0001,GABINETE DO SECRETARIO                  ,90028 - ASSESSOR(A) DEPART. IX, 822633, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 822633, 000, 822633
1195646,Administração,A0060,COORD. SET. DE PATRIMONIO               ,90020 - ASSESSOR(A) DEPART. I, 276435, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 276435, 000, 276435
1250981,Administração,A0090,DEPTO. DE TRANSPORTES INTERNO           ,90028 - ASSESSOR(A) DEPART. IX, 761697, 000, 000, 000, 000, 000, 27174, 000, 000, 000, 000, 788871, 000, 788871
1252585,Administração,A0090,DEPTO. DE TRANSPORTES INTERNO           ,90523 - ASSESSOR(A) SETORIAL IX, 302621, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 302621, 000, 302621
1252712,Administração,A0090,DEPTO. DE TRANSPORTES INTERNO           ,90026 - ASSESSOR(A) DEPART. VII, 579595, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 579595, 000, 579595
1257030,Administração,A0025,DEPTO. ADMINISTRATIVO                   ,95040 - AG.OPERACIONAL, 167939, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 167939, 000, 167939
1273892,Administração,A0135,DEPTO. CENTRAL DE COMPRAS               ,95080 - AG.ADMINISTRATIVO, 254709, 684412, 000, 000, 000, 000, 000, 12129, 000, 000, 000, 951250, 000, 951250
1276999,Administração,A0060,COORD. SET. DE PATRIMONIO               ,95080 - AG.ADMINISTRATIVO, 242580, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 242580, 000, 242580
1280937,Administração,A0135,DEPTO. CENTRAL DE COMPRAS               ,95080 - AG.ADMINISTRATIVO, 242580, 69178, 000, 000, 000, 000, 000, 000, 000, 000, 000, 311758, 000, 311758
1281038,Administração,A0001,GABINETE DO SECRETARIO                  ,95080 - AG.ADMINISTRATIVO, 288706, 230632, 000, 000, 000, 000, 000, 000, 000, 000, 000, 519338, 000, 519338
1281216,Administração,A0001,GABINETE DO SECRETARIO                  ,95080 - AG.ADMINISTRATIVO, 242580, 276758, 000, 000, 000, 000, 000, 000, 000, 000, 000, 519338, 000, 519338
1281410,Administração,A0135,DEPTO. CENTRAL DE COMPRAS               ,95080 - AG.ADMINISTRATIVO, 242580, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 242580, 000, 242580
1281640,Administração,A0025,DEPTO. ADMINISTRATIVO                   ,95080 - AG.ADMINISTRATIVO, 242580, 000, 000, 000, 000, 000, 000, 000, 80860, 000, 000, 323440, 000, 323440
1282271,Administração,A0135,DEPTO. CENTRAL DE COMPRAS               ,90523 - ASSESSOR(A) SETORIAL IX, 302621, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 302621, 000, 302621
1283367,Administração,A0025,DEPTO. ADMINISTRATIVO                   ,95494 - ENGENHEIRO, 681098, 136220, 204329, 000, 000, 000, 000, 000, 000, 000, 000, 1021647, 000, 1021647
1283553,Administração,A0025,DEPTO. ADMINISTRATIVO                   ,95497 - ENGENHEIRO, 783262, 000, 102165, 000, 000, 000, 000, 000, 000, 000, 000, 885427, 000, 885427
1284860,Administração,A0135,DEPTO. CENTRAL DE COMPRAS               ,90025 - ASSESSOR(A) DEPART. VI, 505392, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 505392, 000, 505392
1287630,Administração,A0025,DEPTO. ADMINISTRATIVO                   ,95080 - AG.ADMINISTRATIVO, 242580, 000, 000, 000, 000, 000, 000, 000, 40430, 000, 000, 283010, 000, 283010
1288814,Administração,A0090,DEPTO. DE TRANSPORTES INTERNO           ,90024 - ASSESSOR(A) DEPART. V, 440936, 000, 000, 000, 000, 000, 72480, 000, 000, 000, 000, 513416, 000, 513416
1289527,Administração,A0090,DEPTO. DE TRANSPORTES INTERNO           ,90004 - DIRETOR(A) DE DEPARTAMENTO, 1370001, 000, 000, 000, 000, 000, 000, 000, 228334, 000, 000, 1598335, 000, 1598335
1315510,Administração,A0135,DEPTO. CENTRAL DE COMPRAS               ,95080 - AG.ADMINISTRATIVO, 242580, 000, 000, 000, 000, 000, 000, 000, 40430, 000, 000, 283010, 000, 283010
1315536,Administração,A0135,DEPTO. CENTRAL DE COMPRAS               ,95080 - AG.ADMINISTRATIVO, 242580, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 242580, 000, 242580
1315560,Administração,A0135,DEPTO. CENTRAL DE COMPRAS               ,95080 - AG.ADMINISTRATIVO, 242580, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 242580, 000, 242580
1315803,Administração,A0135,DEPTO. CENTRAL DE COMPRAS               ,95080 - AG.ADMINISTRATIVO, 242580, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 242580, 000, 242580
1315820,Administração,A0135,DEPTO. CENTRAL DE COMPRAS               ,95080 - AG.ADMINISTRATIVO, 242580, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 242580, 000, 242580
1318381,Administração,A0001,GABINETE DO SECRETARIO                  ,90709 - ESTAGIARIO DIREITO, 111167, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 111167, 000, 111167
1319035,Administração,A0025,DEPTO. ADMINISTRATIVO                   ,90700 - ESTAGIARIO ADMINISTRACAO, 111167, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 111167, 000, 111167
1319370,Administração,A0025,DEPTO. ADMINISTRATIVO                   ,90700 - ESTAGIARIO ADMINISTRACAO, 111167, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 111167, 000, 111167
1324381,Administração,A0001,GABINETE DO SECRETARIO                  ,90709 - ESTAGIARIO DIREITO, 111167, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 111167, 000, 111167
1325329,Administração,A0025,DEPTO. ADMINISTRATIVO                   ,90712 - ESTAGIARIO ENG. CIVIL, 111167, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 111167, 000, 111167
1325361,Administração,A0025,DEPTO. ADMINISTRATIVO                   ,90701 - ESTAGIARIO ANALISE SIST/C.COMP, 111167, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 111167, 000, 111167
1325736,Administração,A0001,GABINETE DO SECRETARIO                  ,90700 - ESTAGIARIO ADMINISTRACAO, 111167, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 111167, 000, 111167
1325892,Administração,A0025,DEPTO. ADMINISTRATIVO                   ,90023 - ASSESSOR(A) DEPART. IV, 384753, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 384753, 000, 384753
1326368,Administração,A0025,DEPTO. ADMINISTRATIVO                   ,90712 - ESTAGIARIO ENG. CIVIL, 111167, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 111167, 000, 111167
1326406,Administração,A0005,COORD. SET. ADMINISTRATIVA              ,90700 - ESTAGIARIO ADMINISTRACAO, 111167, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 111167, 000, 111167
1326490,Administração,A0001,GABINETE DO SECRETARIO                  ,90003 - SECRETARIO(A), 2324608, 000, 000, 000, 000, 000, 000, 000, 387435, 000, 000, 2712043, 000, 2712043
1326520,Administração,A0090,DEPTO. DE TRANSPORTES INTERNO           ,90028 - ASSESSOR(A) DEPART. IX, 761697, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 761697, 000, 761697
1326627,Administração,A0001,GABINETE DO SECRETARIO                  ,90015 - ASSESSOR(A) SUPERIOR VI, 1158444, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 1158444, 000, 1158444
1328638,Administração,A0001,GABINETE DO SECRETARIO                  ,90700 - ESTAGIARIO ADMINISTRACAO, 111167, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 111167, 000, 111167
1330055,Administração,A0025,DEPTO. ADMINISTRATIVO                   ,90023 - ASSESSOR(A) DEPART. IV, 384753, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 384753, 000, 384753
252301,Assistência Social e Segurança Alimentar,P0001,GABINETE DO SECRETARIO                  ,74021 - TECNICO EM VIGIL. DE SAUDE I, 447559, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 447559, 000, 447559
286214,Assistência Social e Segurança Alimentar,P0285,DEPTO. DE OPERACOES DE ASSIST. SOCIAL   ,95330 - ASSISTENTE SOCIAL, 1425170, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 1425170, 000, 1425170
286389,Assistência Social e Segurança Alimentar,P0045,SETOR DE SERV. ATEN. MIGR. ITIN. MENDIC.,95100 - AG. ACAO SOCIAL, 303099, 000, 000, 67936, 000, 000, 000, 000, 000, 000, 000, 371035, 000, 371035
286605,Assistência Social e Segurança Alimentar,P0285,DEPTO. DE OPERACOES DE ASSIST. SOCIAL   ,95330 - ASSISTENTE SOCIAL, 893668, 196171, 000, 000, 000, 000, 000, 000, 181640, 000, 000, 1271479, 000, 1271479
286842,Assistência Social e Segurança Alimentar,P0330,SETOR DE ACOLHIMENTO E REFER. SOCIAL    ,95330 - ASSISTENTE SOCIAL, 1182842, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 1182842, 000, 1182842
