Matricula,Secretaria,Codigo Lotação,Nome Lotação,Código Cargo,Verbas Fixas,Cargo Comissão / Função Gratificada,Produtividade,Hora Extra,Sucumbência,Eventual,Adic.Crg./ Local/Jorn.,Salário Atraso,Prêmio Férias,Licença Prêmio,13º Salário,Total Bruto,Deduções,Bruto c/ Deduções
375594,Administração,A0135,DEPTO. CENTRAL DE COMPRAS               ,"95080 - AG.ADMINISTRATIVO               
", 804050, 355040, 000, 000, 000, 000, 000, 000, 000, 000, 000, 1159090, 000, 1159090
376043,Administração,A0001,GABINETE DO SECRETARIO                  ,"95010 - AG. APOIO OPERACIONAL           
", 251420, 138379, 000, 000, 000, 000, 000, 000, 000, 000, 000, 389799, 000, 389799
376272,Administração,A0001,GABINETE DO SECRETARIO                  ,"95080 - AG.ADMINISTRATIVO               
", 485283, 579534, 000, 000, 000, 000, 000, 6949, 000, 000, 000, 1071766, 000, 1071766
376841,Administração,A0001,GABINETE DO SECRETARIO                  ,"95010 - AG. APOIO OPERACIONAL           
", 188233, 138379, 000, 000, 000, 000, 36240, 000, 000, 000, 000, 362852, 000, 362852
377015,Administração,A0060,COORD. SET. DE PATRIMONIO               ,"95010 - AG. APOIO OPERACIONAL           
", 185439, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 185439, 000, 185439
377856,Administração,A0005,COORD. SET. ADMINISTRATIVA              ,"95010 - AG. APOIO OPERACIONAL           
", 211479, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 211479, 000, 211479
378313,Administração,A0120,SETOR DE MANUTENCAO DE MAQUINAS         ,"95010 - AG. APOIO OPERACIONAL           
", 230628, 304211, 000, 000, 000, 000, 000, 000, 000, 000, 000, 534839, 000, 534839
380695,Administração,A0001,GABINETE DO SECRETARIO                  ,"95010 - AG. APOIO OPERACIONAL           
", 406220, 8815, 000, 000, 000, 000, 000, 000, 000, 000, 000, 415035, 000, 415035
381101,Administração,A0135,DEPTO. CENTRAL DE COMPRAS               ,"95080 - AG.ADMINISTRATIVO               
", 443417, 442437, 000, 000, 000, 000, 000, 000, 000, 000, 000, 885854, 000, 885854
382027,Administração,A0001,GABINETE DO SECRETARIO                  ,"95080 - AG.ADMINISTRATIVO               
", 1015888, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 1015888, 000, 1015888
436054,Administração,A0001,GABINETE DO SECRETARIO                  ,"95080 - AG.ADMINISTRATIVO               
", 472588, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 472588, 000, 472588
437433,Administração,A0135,DEPTO. CENTRAL DE COMPRAS               ,"95080 - AG.ADMINISTRATIVO               
", 396062, 657949, 000, 000, 000, 000, 000, 000, 000, 000, 000, 1054011, 000, 1054011
507989,Administração,A0100,SETOR DE CONTROLE DE TRANSPORTES        ,"95080 - AG.ADMINISTRATIVO               
", 1206743, 000, 000, 000, 000, 000, 65604, 000, 000, 000, 000, 1272347, 000, 1272347
596825,Administração,A0001,GABINETE DO SECRETARIO                  ,"95510 - PROCURADOR                      
", 1842002, 53378, 186841, 000, 166035, 000, 000, 25984, 000, 000, 000, 2274240, 000, 2274240
647071,Administração,A0165,SETOR DE PUBLICACAO E REGISTRO          ,"95015 - AG. APOIO OPERACIONAL           
", 269460, 239861, 000, 000, 000, 000, 000, 000, 000, 000, 000, 509321, 000, 509321
651907,Administração,A0090,DEPTO. DE TRANSPORTES INTERNO           ,"95020 - AG.APOIO ADMINISTRATIVO         
", 320302, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 320302, 000, 320302
651940,Administração,A0060,COORD. SET. DE PATRIMONIO               ,"95015 - AG. APOIO OPERACIONAL           
", 309847, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 309847, 000, 309847
652024,Administração,A0135,DEPTO. CENTRAL DE COMPRAS               ,"95180 - AG.SUPORTE TECNICO              
", 1542563, 526032, 000, 000, 000, 000, 000, 000, 000, 000, 000, 2068595, 000, 2068595
655465,Administração,A0025,DEPTO. ADMINISTRATIVO                   ,"95060 - TELEFONISTA                     
", 273335, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 273335, 000, 273335
656453,Administração,A0140,COORD. SET. DE ALMOXARIFADO CENTRAL     ,"95010 - AG. APOIO OPERACIONAL           
", 282630, 000, 000, 000, 000, 000, 000, 000, 47105, 000, 000, 329735, 000, 329735
673390,Administração,A0060,COORD. SET. DE PATRIMONIO               ,"95015 - AG. APOIO OPERACIONAL           
", 299182, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 299182, 000, 299182
673773,Administração,A0165,SETOR DE PUBLICACAO E REGISTRO          ,"95015 - AG. APOIO OPERACIONAL           
", 479527, 183259, 000, 000, 000, 000, 000, 000, 000, 000, 000, 662786, 000, 662786
732095,Administração,A0026,COORD. SET. DE PLANEJAMENTO             ,"95180 - AG.SUPORTE TECNICO              
", 724539, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 724539, 000, 724539
744743,Administração,A0110,SETOR DE ADMINISTRACAO                  ,"95020 - AG.APOIO ADMINISTRATIVO         
", 573210, 000, 000, 000, 000, 000, 36240, 000, 000, 000, 000, 609450, 000, 609450
770540,Administração,A0100,SETOR DE CONTROLE DE TRANSPORTES        ,"95070 - COND.VEICULOS MAQUINAS          
", 746568, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 746568, 000, 746568
815179,Administração,A0095,COORD. SET. DE OPERACOES                ,"14001 - BORRACHEIRO                     
", 504706, 000, 000, 000, 000, 000, 000, 5872, 000, 000, 000, 510578, 000, 510578
848620,Administração,A0060,COORD. SET. DE PATRIMONIO               ,"95080 - AG.ADMINISTRATIVO               
", 762809, 417703, 000, 000, 000, 000, 000, 8991, 000, 000, 000, 1189503, 000, 1189503
861430,Administração,A0100,SETOR DE CONTROLE DE TRANSPORTES        ,"95020 - AG.APOIO ADMINISTRATIVO         
", 390531, 305438, 000, 000, 000, 000, 114961, 000, 000, 000, 000, 810930, 000, 810930
867870,Administração,A0125,SETOR DE MANUTENCAO DE VEICULOS         ,"16011 - MECANICO DE VEICULOS            
", 389592, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 389592, 000, 389592
872970,Administração,A0090,DEPTO. DE TRANSPORTES INTERNO           ,"95260 - TECNICO CONTABILIDADE           
", 1430458, 000, 000, 000, 000, 000, 115115, 000, 000, 000, 000, 1545573, 000, 1545573
877220,Administração,A0095,COORD. SET. DE OPERACOES                ,"95010 - AG. APOIO OPERACIONAL           
", 360216, 000, 000, 000, 000, 000, 000, 3891, 000, 000, 000, 364107, 000, 364107
877239,Administração,A0095,COORD. SET. DE OPERACOES                ,"95080 - AG.ADMINISTRATIVO               
", 715825, 426198, 000, 000, 000, 000, 000, 9502, 000, 000, 000, 1151525, 000, 1151525
882020,Administração,A0125,SETOR DE MANUTENCAO DE VEICULOS         ,"16011 - MECANICO DE VEICULOS            
", 652149, 20363, 000, 000, 000, 000, 27174, 000, 224171, 000, 336256, 1260113, 000, 1260113
893463,Administração,A0145,SETOR DE ARMAZENAGEM E ESTOCAGEM        ,"95080 - AG.ADMINISTRATIVO               
", 424119, 000, 000, 000, 000, 000, 27174, 000, 000, 000, 000, 451293, 000, 451293
896446,Administração,A0135,DEPTO. CENTRAL DE COMPRAS               ,"95180 - AG.SUPORTE TECNICO              
", 897294, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 897294, 000, 897294
904651,Administração,A0100,SETOR DE CONTROLE DE TRANSPORTES        ,"95010 - AG. APOIO OPERACIONAL           
", 364418, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 364418, 000, 364418
905321,Administração,A0001,GABINETE DO SECRETARIO                  ,"95080 - AG.ADMINISTRATIVO               
", 1203736, 000, 000, 000, 000, 000, 000, 15632, 000, 000, 000, 1219368, 000, 1219368
910740,Administração,A0001,GABINETE DO SECRETARIO                  ,"95070 - COND.VEICULOS MAQUINAS          
", 495901, 159912, 000, 000, 000, 000, 000, 000, 000, 000, 000, 655813, 000, 655813
912255,Administração,A0001,GABINETE DO SECRETARIO                  ,"95060 - TELEFONISTA                     
", 529087, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 529087, 000, 529087
918091,Administração,A0026,COORD. SET. DE PLANEJAMENTO             ,"95080 - AG.ADMINISTRATIVO               
", 1948709, 426198, 000, 000, 000, 000, 000, 000, 387435, 000, 1162304, 3924646, 50299, 3874347
926728,Administração,A0140,COORD. SET. DE ALMOXARIFADO CENTRAL     ,"95180 - AG.SUPORTE TECNICO              
", 1124582, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 1124582, 000, 1124582
931829,Administração,A0005,COORD. SET. ADMINISTRATIVA              ,"95180 - AG.SUPORTE TECNICO              
", 602708, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 602708, 000, 602708
933520,Administração,A0025,DEPTO. ADMINISTRATIVO                   ,"95060 - TELEFONISTA                     
", 290642, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 290642, 000, 290642
940704,Administração,A0060,COORD. SET. DE PATRIMONIO               ,"95180 - AG.SUPORTE TECNICO              
", 1391571, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 1391571, 000, 1391571
942731,Administração,A0061,SETOR DE PATRIMONIO MOBILIARIO          ,"13201 - TAPECEIRO                       
", 296557, 000, 000, 000, 000, 000, 000, 568136, 000, 000, 000, 864693, 000, 864693
945269,Administração,A0061,SETOR DE PATRIMONIO MOBILIARIO          ,"95010 - AG. APOIO OPERACIONAL           
", 281013, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 281013, 000, 281013
946265,Administração,A0001,GABINETE DO SECRETARIO                  ,"95290 - ADMINISTRADOR                   
", 2168488, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 2168488, 000, 2168488
947750,Administração,A0110,SETOR DE ADMINISTRACAO                  ,"95020 - AG.APOIO ADMINISTRATIVO         
", 545146, 126810, 000, 000, 000, 000, 68607, 000, 000, 000, 000, 740563, 000, 740563
948080,Administração,A0025,DEPTO. ADMINISTRATIVO                   ,"95080 - AG.ADMINISTRATIVO               
", 403552, 92247, 000, 000, 000, 000, 000, 000, 000, 000, 000, 495799, 000, 495799
948942,Administração,A0135,DEPTO. CENTRAL DE COMPRAS               ,"95080 - AG.ADMINISTRATIVO               
", 1247414, 43330, 000, 000, 000, 000, 000, 000, 000, 000, 000, 1290744, 000, 1290744
949086,Administração,A0001,GABINETE DO SECRETARIO                  ,"95080 - AG.ADMINISTRATIVO               
", 930689, 000, 000, 000, 000, 000, 27174, 000, 000, 000, 000, 957863, 000, 957863
951927,Administração,A0001,GABINETE DO SECRETARIO                  ,"95080 - AG.ADMINISTRATIVO               
", 1985745, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 1985745, 000, 1985745
952907,Administração,A0120,SETOR DE MANUTENCAO DE MAQUINAS         ,"95010 - AG. APOIO OPERACIONAL           
", 265556, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 265556, 000, 265556
954829,Administração,A0150,SETOR DE CONTROLE CONTABIL              ,"95080 - AG.ADMINISTRATIVO               
", 841835, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 841835, 000, 841835
955663,Administração,A0150,SETOR DE CONTROLE CONTABIL              ,"95010 - AG. APOIO OPERACIONAL           
", 266001, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 266001, 000, 266001
956767,Administração,A0140,COORD. SET. DE ALMOXARIFADO CENTRAL     ,"95180 - AG.SUPORTE TECNICO              
", 801990, 393542, 000, 000, 000, 000, 000, 000, 000, 000, 000, 1195532, 000, 1195532
957380,Administração,A0060,COORD. SET. DE PATRIMONIO               ,"95080 - AG.ADMINISTRATIVO               
", 926815, 000, 000, 000, 000, 000, 000, 12725, 000, 000, 000, 939540, 000, 939540
958930,Administração,A0129,SETOR DE SUPRIMENTOS                    ,"95070 - COND.VEICULOS MAQUINAS          
", 1192913, 269152, 000, 000, 000, 000, 000, 000, 000, 000, 000, 1462065, 000, 1462065
959057,Administração,A0145,SETOR DE ARMAZENAGEM E ESTOCAGEM        ,"95080 - AG.ADMINISTRATIVO               
", 496798, 000, 000, 000, 000, 000, 000, 5540, 000, 000, 000, 502338, 000, 502338
959162,Administração,A0100,SETOR DE CONTROLE DE TRANSPORTES        ,"95070 - COND.VEICULOS MAQUINAS          
", 636325, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 636325, 000, 636325
960560,Administração,A0095,COORD. SET. DE OPERACOES                ,"18011 - TORNEIRO MECANICO               
", 344121, 92247, 000, 000, 000, 000, 36240, 000, 000, 000, 000, 472608, 000, 472608
962023,Administração,A0095,COORD. SET. DE OPERACOES                ,"16011 - MECANICO DE VEICULOS            
", 409352, 31981, 000, 000, 000, 000, 000, 200343, 000, 000, 000, 641676, 000, 641676
962481,Administração,A0135,DEPTO. CENTRAL DE COMPRAS               ,"95080 - AG.ADMINISTRATIVO               
", 936552, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 936552, 000, 936552
966703,Administração,A0145,SETOR DE ARMAZENAGEM E ESTOCAGEM        ,"95080 - AG.ADMINISTRATIVO               
", 398011, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 398011, 000, 398011
978760,Administração,A0025,DEPTO. ADMINISTRATIVO                   ,"95060 - TELEFONISTA                     
", 320299, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 320299, 000, 320299
998877,Administração,A0135,DEPTO. CENTRAL DE COMPRAS               ,"95080 - AG.ADMINISTRATIVO               
", 1087962, 6025, 000, 000, 000, 000, 000, 11618, 000, 000, 000, 1105605, 000, 1105605
1020706,Administração,A0135,DEPTO. CENTRAL DE COMPRAS               ,"95080 - AG.ADMINISTRATIVO               
", 408658, 657949, 000, 000, 000, 000, 000, 000, 000, 000, 000, 1066607, 000, 1066607
1025899,Administração,A0135,DEPTO. CENTRAL DE COMPRAS               ,"97011 - PROFESSOR PEB I                 
", 602730, 407397, 000, 000, 000, 000, 000, 000, 000, 000, 000, 1010127, 000, 1010127
1063995,Administração,A0001,GABINETE DO SECRETARIO                  ,"95510 - PROCURADOR                      
", 901284, 000, 186841, 000, 166035, 000, 000, 000, 300428, 000, 450642, 2005230, 000, 2005230
1076000,Administração,A0135,DEPTO. CENTRAL DE COMPRAS               ,"95020 - AG.APOIO ADMINISTRATIVO         
", 294503, 737288, 000, 000, 000, 000, 000, 000, 000, 000, 000, 1031791, 000, 1031791
1080440,Administração,A0135,DEPTO. CENTRAL DE COMPRAS               ,"95080 - AG.ADMINISTRATIVO               
", 741673, 221900, 000, 000, 000, 000, 000, 000, 000, 000, 000, 963573, 000, 963573
1083155,Administração,A0135,DEPTO. CENTRAL DE COMPRAS               ,"95510 - PROCURADOR                      
", 956173, 335499, 186841, 000, 166035, 000, 000, 000, 000, 000, 000, 1644548, 000, 1644548
1083538,Administração,A0025,DEPTO. ADMINISTRATIVO                   ,"95510 - PROCURADOR                      
", 863665, 612400, 186841, 000, 166035, 000, 000, 000, 000, 000, 000, 1828941, 000, 1828941
1084178,Administração,A0061,SETOR DE PATRIMONIO MOBILIARIO          ,"95010 - AG. APOIO OPERACIONAL           
", 178682, 355524, 000, 000, 000, 000, 000, 000, 000, 000, 000, 534206, 000, 534206
1088009,Administração,A0020,SETOR DE RECURSOS HUMANOS               ,"95080 - AG.ADMINISTRATIVO               
", 286763, 258490, 000, 000, 000, 000, 000, 000, 000, 000, 000, 545253, 000, 545253
1088254,Administração,A0135,DEPTO. CENTRAL DE COMPRAS               ,"95370 - ECONOMISTA                      
", 629665, 220935, 000, 000, 000, 000, 000, 000, 000, 000, 000, 850600, 000, 850600
1088475,Administração,A0025,DEPTO. ADMINISTRATIVO                   ,"95080 - AG.ADMINISTRATIVO               
", 289301, 457707, 000, 000, 000, 000, 000, 000, 000, 000, 000, 747008, 000, 747008
1088890,Administração,A0060,COORD. SET. DE PATRIMONIO               ,"95010 - AG. APOIO OPERACIONAL           
", 189385, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 189385, 000, 189385
1089013,Administração,A0135,DEPTO. CENTRAL DE COMPRAS               ,"95020 - AG.APOIO ADMINISTRATIVO         
", 579789, 373930, 000, 000, 000, 000, 000, 000, 000, 000, 000, 953719, 000, 953719
1089510,Administração,A0095,COORD. SET. DE OPERACOES                ,"95010 - AG. APOIO OPERACIONAL           
", 172413, 92247, 000, 000, 000, 000, 000, 000, 000, 000, 000, 264660, 000, 264660
1102443,Administração,A0160,SETOR DE GESTAO MAT. SERV. USO COMUM    ,"95020 - AG.APOIO ADMINISTRATIVO         
", 232377, 327928, 000, 000, 000, 000, 000, 000, 000, 000, 000, 560305, 000, 560305
1115936,Administração,A0001,GABINETE DO SECRETARIO                  ,"95020 - AG.APOIO ADMINISTRATIVO         
", 236063, 184505, 000, 000, 000, 000, 000, 000, 000, 000, 000, 420568, 000, 420568
1183761,Administração,A0165,SETOR DE PUBLICACAO E REGISTRO          ,"90023 - ASSESSOR(A) DEPART. IV          
", 454009, 000, 000, 000, 000, 000, 000, 000, 151336, 000, 227004, 832349, 000, 832349
1183923,Administração,A0001,GABINETE DO SECRETARIO                  ,"90028 - ASSESSOR(A) DEPART. IX          
", 822633, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 822633, 000, 822633
1195646,Administração,A0060,COORD. SET. DE PATRIMONIO               ,"90020 - ASSESSOR(A) DEPART. I           
", 276435, 000, 000, 000, 000, 000, 000, 5119, 000, 000, 000, 281554, 000, 281554
1250981,Administração,A0090,DEPTO. DE TRANSPORTES INTERNO           ,"90028 - ASSESSOR(A) DEPART. IX          
", 761697, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 761697, 000, 761697
1252585,Administração,A0090,DEPTO. DE TRANSPORTES INTERNO           ,"90523 - ASSESSOR(A) SETORIAL IX         
", 302621, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 302621, 000, 302621
1252712,Administração,A0090,DEPTO. DE TRANSPORTES INTERNO           ,"90026 - ASSESSOR(A) DEPART. VII         
", 579595, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 579595, 000, 579595
1273892,Administração,A0135,DEPTO. CENTRAL DE COMPRAS               ,"95080 - AG.ADMINISTRATIVO               
", 425090, 501902, 000, 000, 000, 000, 000, 000, 000, 000, 000, 926992, 000, 926992
1276999,Administração,A0060,COORD. SET. DE PATRIMONIO               ,"95080 - AG.ADMINISTRATIVO               
", 242580, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 242580, 000, 242580
1280937,Administração,A0135,DEPTO. CENTRAL DE COMPRAS               ,"95080 - AG.ADMINISTRATIVO               
", 242580, 46119, 000, 000, 000, 000, 000, 000, 000, 000, 000, 288699, 000, 288699
1281038,Administração,A0001,GABINETE DO SECRETARIO                  ,"95080 - AG.ADMINISTRATIVO               
", 261031, 166055, 000, 000, 000, 000, 000, 000, 000, 000, 000, 427086, 000, 427086
1281178,Administração,A0001,GABINETE DO SECRETARIO                  ,"95170 - AG.SUPORTE TECNOLOGIAS          
", 279903, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 279903, 000, 279903
1281216,Administração,A0001,GABINETE DO SECRETARIO                  ,"95080 - AG.ADMINISTRATIVO               
", 267181, 159904, 000, 000, 000, 000, 000, 000, 000, 000, 000, 427085, 000, 427085
1281410,Administração,A0135,DEPTO. CENTRAL DE COMPRAS               ,"95080 - AG.ADMINISTRATIVO               
", 265640, 23060, 000, 000, 000, 000, 000, 000, 000, 000, 000, 288700, 000, 288700
1281640,Administração,A0025,DEPTO. ADMINISTRATIVO                   ,"95080 - AG.ADMINISTRATIVO               
", 242580, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 242580, 000, 242580
1282271,Administração,A0135,DEPTO. CENTRAL DE COMPRAS               ,"90523 - ASSESSOR(A) SETORIAL IX         
", 302622, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 302622, 000, 302622
1282743,Administração,A0001,GABINETE DO SECRETARIO                  ,"95510 - PROCURADOR                      
", 821049, 000, 186841, 000, 166035, 000, 000, 000, 000, 000, 000, 1173925, 000, 1173925
1283367,Administração,A0025,DEPTO. ADMINISTRATIVO                   ,"95494 - ENGENHEIRO                      
", 681098, 000, 204329, 000, 000, 000, 000, 000, 000, 000, 000, 885427, 000, 885427
1283553,Administração,A0025,DEPTO. ADMINISTRATIVO                   ,"95497 - ENGENHEIRO                      
", 783262, 000, 102165, 000, 000, 000, 000, 000, 000, 000, 000, 885427, 000, 885427
1284860,Administração,A0001,GABINETE DO SECRETARIO                  ,"90025 - ASSESSOR(A) DEPART. VI          
", 505392, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 505392, 000, 505392
1287630,Administração,A0025,DEPTO. ADMINISTRATIVO                   ,"95080 - AG.ADMINISTRATIVO               
", 242580, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 242580, 000, 242580
1288814,Administração,A0090,DEPTO. DE TRANSPORTES INTERNO           ,"90024 - ASSESSOR(A) DEPART. V           
", 440936, 000, 000, 000, 000, 000, 27174, 000, 000, 000, 000, 468110, 000, 468110
1289527,Administração,A0090,DEPTO. DE TRANSPORTES INTERNO           ,"90004 - DIRETOR(A) DE DEPARTAMENTO      
", 1370001, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 1370001, 000, 1370001
1304992,Administração,A0001,GABINETE DO SECRETARIO                  ,"90700 - ESTAGIARIO ADMINISTRACAO        
", 51878, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 51878, 000, 51878
1306952,Administração,A0025,DEPTO. ADMINISTRATIVO                   ,"90700 - ESTAGIARIO ADMINISTRACAO        
", 111167, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 111167, 000, 111167
1312898,Administração,A0025,DEPTO. ADMINISTRATIVO                   ,"90701 - ESTAGIARIO ANALISE SIST/C.COMP  
", 111167, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 111167, 000, 111167
1313835,Administração,A0005,COORD. SET. ADMINISTRATIVA              ,"90700 - ESTAGIARIO ADMINISTRACAO        
", 111167, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 111167, 000, 111167
1315510,Administração,A0135,DEPTO. CENTRAL DE COMPRAS               ,"95080 - AG.ADMINISTRATIVO               
", 242580, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 242580, 000, 242580
1315536,Administração,A0135,DEPTO. CENTRAL DE COMPRAS               ,"95080 - AG.ADMINISTRATIVO               
", 242580, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 242580, 000, 242580
1315544,Administração,A0135,DEPTO. CENTRAL DE COMPRAS               ,"95080 - AG.ADMINISTRATIVO               
", 242580, 000, 000, 000, 000, 000, 000, 000, 40430, 000, 000, 283010, 000, 283010
1315560,Administração,A0135,DEPTO. CENTRAL DE COMPRAS               ,"95080 - AG.ADMINISTRATIVO               
", 242580, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 242580, 000, 242580
1315803,Administração,A0135,DEPTO. CENTRAL DE COMPRAS               ,"95080 - AG.ADMINISTRATIVO               
", 242580, 000, 000, 000, 000, 000, 000, 000, 40430, 000, 121290, 404300, 000, 404300
1315820,Administração,A0135,DEPTO. CENTRAL DE COMPRAS               ,"95080 - AG.ADMINISTRATIVO               
", 242580, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 242580, 000, 242580
1318381,Administração,A0001,GABINETE DO SECRETARIO                  ,"90709 - ESTAGIARIO DIREITO              
", 111167, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 111167, 000, 111167
1319035,Administração,A0025,DEPTO. ADMINISTRATIVO                   ,"90700 - ESTAGIARIO ADMINISTRACAO        
", 111167, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 111167, 000, 111167
1319370,Administração,A0025,DEPTO. ADMINISTRATIVO                   ,"90700 - ESTAGIARIO ADMINISTRACAO        
", 111167, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 111167, 000, 111167
1324314,Administração,A0005,COORD. SET. ADMINISTRATIVA              ,"90700 - ESTAGIARIO ADMINISTRACAO        
", 111167, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 111167, 000, 111167
1324373,Administração,A0025,DEPTO. ADMINISTRATIVO                   ,"90700 - ESTAGIARIO ADMINISTRACAO        
", 111167, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 111167, 000, 111167
1324381,Administração,A0001,GABINETE DO SECRETARIO                  ,"90709 - ESTAGIARIO DIREITO              
", 111167, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 111167, 000, 111167
1325329,Administração,A0025,DEPTO. ADMINISTRATIVO                   ,"90712 - ESTAGIARIO ENG. CIVIL           
", 111167, 000, 000, 000, 000, 000, 000, 000, 000, 000, 000, 111167, 000, 111167
